#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CalibratedYuleModel.t:tree" spec="beast.evolution.speciation.CalibratedYuleModel">
#            <parameter id="birthRateY.t:tree" name="birthRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.noncoding" spec="beast.evolution.alignment.TaxonSet">
#                    <alignment filter="1,458-659,897-898" id="noncoding" spec="beast.evolution.alignment.FilteredAlignment">
#                    </alignment>
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="CalibratedYuleBirthRatePrior.t:tree" name="distribution" x="@birthRateY.t:tree">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="alpha" spec="beast.core.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="beta" spec="beast.core.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:1stpos" name="distribution">
#            <parameter id="gammaShape.s:1stpos" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0.1stpos" name="distr">
#                <parameter estimate="false" id="RealParameter.0.1stpos" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="GammaShapePrior.s:2ndpos" name="distribution">
#            <parameter id="gammaShape.s:2ndpos" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0.2ndpos" name="distr">
#                <parameter estimate="false" id="RealParameter.0.2ndpos" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="GammaShapePrior.s:3rdpos" name="distribution">
#            <parameter id="gammaShape.s:3rdpos" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0.3rdpos" name="distr">
#                <parameter estimate="false" id="RealParameter.0.3rdpos" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="GammaShapePrior.s:noncoding" name="distribution">
#            <parameter id="gammaShape.s:noncoding" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:1stpos" name="distribution">
#            <parameter id="kappa.s:1stpos" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0.1stpos" name="distr">
#                <parameter estimate="false" id="RealParameter.4.1stpos" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.5.1stpos" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="KappaPrior.s:2ndpos" name="distribution">
#            <parameter id="kappa.s:2ndpos" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0.2ndpos" name="distr">
#                <parameter estimate="false" id="RealParameter.4.2ndpos" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.5.2ndpos" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="KappaPrior.s:3rdpos" name="distribution">
#            <parameter id="kappa.s:3rdpos" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0.3rdpos" name="distr">
#                <parameter estimate="false" id="RealParameter.4.3rdpos" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.5.3rdpos" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="KappaPrior.s:noncoding" name="distribution">
#            <parameter id="kappa.s:noncoding" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <distribution id="human-chimp.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="human-chimp" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Homo_sapiens" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Pan" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="mean" spec="beast.core.parameter.RealParameter">6.0</parameter>
#                <parameter estimate="false" id="RealParameter.9" name="sigma" spec="beast.core.parameter.RealParameter">0.5</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@noncoding" id="treeLikelihood.noncoding" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:noncoding" shape="@gammaShape.s:noncoding" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:noncoding" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:noncoding" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:noncoding" kappa="@kappa.s:noncoding" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies data="@noncoding" id="empiricalFreqs.s:noncoding" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:clock" id="treeLikelihood.1stpos" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <data data="@primate-mtDNA" filter="2-457\3,660-896\3" id="1stpos" spec="beast.evolution.alignment.FilteredAlignment"/>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:1stpos" shape="@gammaShape.s:1stpos" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:1stpos" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:1stpos" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:1stpos" kappa="@kappa.s:1stpos" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies data="@1stpos" id="empiricalFreqs.s:1stpos" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:clock" id="treeLikelihood.2ndpos" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <data data="@primate-mtDNA" filter="3-457\3,661-896\3" id="2ndpos" spec="beast.evolution.alignment.FilteredAlignment"/>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:2ndpos" shape="@gammaShape.s:2ndpos" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:2ndpos" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:2ndpos" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:2ndpos" kappa="@kappa.s:2ndpos" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies data="@2ndpos" id="empiricalFreqs.s:2ndpos" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:clock" id="treeLikelihood.3rdpos" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <data data="@primate-mtDNA" filter="4-457\3,662-.\3" id="3rdpos" spec="beast.evolution.alignment.FilteredAlignment"/>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:3rdpos" shape="@gammaShape.s:3rdpos" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:3rdpos" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:3rdpos" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:3rdpos" kappa="@kappa.s:3rdpos" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies data="@3rdpos" id="empiricalFreqs.s:3rdpos" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.1stpos	treeLikelihood.2ndpos	treeLikelihood.3rdpos	treeLikelihood.noncoding	TreeHeight	mutationRate.1stpos	mutationRate.2ndpos	mutationRate.3rdpos	mutationRate.noncoding	gammaShape.1stpos	gammaShape.2ndpos	gammaShape.3rdpos	gammaShape.noncoding	kappa.1stpos	kappa.2ndpos	kappa.3rdpos	kappa.noncoding	CalibratedYuleModel	birthRateY	logP(mrca(human-chimp))	mrca.age(human-chimp)	clockRate
0	-8301.74002403654	-8228.672017227686	-73.06800680885556	-2052.0979828644913	-1584.5320663756113	-3082.6135571351497	-1509.4284108524337	1.606141592149127	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	-4.190361185337193	1.0	-50.501118846958384	0.9862525245923258	1.0
200	-6526.171789370836	-6434.0654547427175	-92.1063346281187	-1574.9429215574796	-1175.76250950954	-2552.5100841843728	-1130.8499394913251	0.7697865200320188	1.0	1.0	1.2509470720814275	0.7172254943862939	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	-2.5466702411232784	1.3794509548412563	-70.86139428385017	0.05712178607009284	0.6777153028693721
400	-5931.227137694468	-5842.734548969639	-88.49258872482886	-1398.1553281929541	-1013.2240733593084	-2418.5282340113326	-1012.8269134060438	0.5269256001904374	1.0	0.8378114357507161	1.5091149634868228	0.6090731793957487	1.0	1.0	1.0	1.0	3.408564693423973	2.0	2.0	2.0	1.7848304223864926	2.7771979206834527	-70.35929431623296	0.078281374314201	0.504276726598065
600	-5848.488034328976	-5755.2519687925815	-93.23606553639488	-1398.9542059940493	-1001.1898255153762	-2381.6104055943792	-973.497531688777	1.0047636557087496	0.6467495541952804	0.8378114357507161	1.8623654092915425	0.6090731793957487	1.0	1.0	1.0	1.0	3.408564693423973	2.0	2.0	4.2256097231929965	-3.726467574416574	2.1971579537707195	-69.0459309774643	0.13399029898434428	0.31907530262208217
800	-5844.226955404933	-5751.157187940658	-93.0697674642745	-1401.3260760940389	-1004.6819160077835	-2371.289392258131	-973.8598035807053	1.1707123774458137	0.6467495541952804	0.8378114357507161	1.98686537473563	0.4687829744319232	1.0	1.0	1.0	1.0	3.408564693423973	2.0	2.0	4.2256097231929965	-5.5889237556386835	1.4303393642731406	-67.44676724199469	0.20254470093343604	0.2545156541961932
1000	-5848.793658120191	-5752.693873905593	-96.09978421459817	-1396.3648134247328	-1009.2670250785844	-2375.31418248535	-971.7478529169264	1.826164614595069	0.6467495541952804	0.8378114357507161	1.98686537473563	0.4687829744319232	1.0	1.0914903297043297	1.0	1.0	3.408564693423973	2.0	2.0	4.2256097231929965	-11.714996493071808	1.6064245268729431	-64.14306175437167	0.34680309905417583	0.16306645638231818
1200	-5820.885409382599	-5723.501395047931	-97.38401433466925	-1393.8559271961199	-981.4353903520253	-2373.929809015006	-974.2802684847794	2.9146175737916966	0.802011068674852	0.49404190529492265	2.0199750530370455	0.6438903695679244	1.0	1.0914903297043297	1.0	1.0	3.408564693423973	2.0	2.0	4.2256097231929965	-17.184447908730306	1.169043068275829	-60.27578540967713	0.5204929940261781	0.10865074664641164
1400	-5824.644734370048	-5720.975342153753	-103.66939221629518	-1394.9208963100987	-979.1805311771382	-2373.31661806982	-973.557296596697	7.833022733924959	0.802011068674852	0.49404190529492265	2.1166645231682657	0.5349378446883543	1.1472823114365402	1.0914903297043297	1.0	1.0	3.408564693423973	2.0	2.0	4.2256097231929965	-39.54511225949922	0.9138975758930781	-44.29944785127679	1.305659977236839	0.03706431144292411
1600	-5782.3074437185805	-5693.281039276961	-89.02640444161956	-1395.7183981203043	-984.289595692513	-2339.359708645712	-973.9133368184315	9.939688652195114	0.802011068674852	0.49404190529492265	2.2162342554549266	0.4227397561116777	1.1472823114365402	1.0914903297043297	1.0	1.0	3.408564693423973	2.0	2.481302988725398	4.2256097231929965	-34.08454644216129	0.5224744813243528	-35.48783213873198	1.801069136905964	0.034438470144985335
1800	-5773.921526533135	-5694.525725887558	-79.3958006455769	-1399.7154483933623	-983.1412724844979	-2337.193894820791	-974.4751101889076	24.411355480699953	0.802011068674852	0.49404190529492265	2.2162342554549266	0.4227397561116777	1.1472823114365402	1.0914903297043297	1.0	1.0	3.408564693423973	2.0	2.481302988725398	4.2256097231929965	-54.767460462587906	0.333797781048917	-5.62209573760025	4.357394693641299	0.01344248413099021
2000	-5763.697033610856	-5687.885721787424	-75.81131182343253	-1395.2074140179561	-979.4711853790906	-2339.5848186774056	-973.6223037129719	21.372396246747325	0.802011068674852	0.4100701735023361	2.2162342554549266	0.5173615612047874	1.1472823114365402	1.0914903297043297	1.0	1.0	3.408564693423973	2.0	2.481302988725398	4.2256097231929965	-49.83198304698143	0.333797781048917	-6.973084331062371	4.163251108831471	0.014597847935503781
2200	-5752.00492628292	-5673.83621514946	-78.16871113345967	-1393.756055055371	-979.2839749011416	-2324.2612948008505	-976.5348903920972	25.47800913199424	0.802011068674852	0.3763272441894824	2.2499771847677805	0.5173615612047874	1.1501330706539437	1.0914903297043297	1.4793431250366755	1.0	3.408564693423973	2.0	2.481302988725398	4.2256097231929965	-56.09156586724937	0.32802322289527663	-2.606146216440478	4.909047465790617	0.012819903450749565
2400	-5723.397388852483	-5658.899546860959	-64.49784199152396	-1398.5984297661716	-977.848021226846	-2308.727785654212	-973.7253102137292	21.63298013895938	0.8621428588819675	0.3763272441894824	2.189845394560665	0.5173615612047874	1.1501330706539437	1.0914903297043297	2.913860397415165	1.0	3.408564693423973	2.0	2.481302988725398	4.2256097231929965	-40.105562492408794	0.2106129360193544	-3.9294999098498025	4.639171473475612	0.015098503076848558
2600	-5711.43320349235	-5651.60809205391	-59.82511143843976	-1396.9804109343359	-979.9750900464269	-2309.5032129468696	-965.1493781262776	20.889245549324084	0.8268764571043113	0.3763272441894824	2.225111796338321	0.5173615612047874	1.1501330706539437	1.0914903297043297	2.913860397415165	0.5659609843340637	3.408564693423973	2.0	2.481302988725398	4.2256097231929965	-36.209636297747146	0.14945192861965792	-3.9294999098498025	4.639171473475612	0.01589206436674004
2800	-5708.280682072515	-5647.619742291869	-60.66093978064606	-1399.4105830905967	-977.9945098953206	-2305.2502398739316	-964.9644094320207	31.016061294887482	0.8268764571043113	0.3763272441894824	2.225111796338321	0.5173615612047874	1.1501330706539437	1.0914903297043297	2.913860397415165	0.5659609843340637	3.408564693423973	2.0	2.481302988725398	4.2256097231929965	-40.48752728470364	0.10461572325094154	-0.843806355577517	5.444115568246065	0.009855523890756022
3000	-5705.56760627191	-5643.848538418642	-61.719067853267795	-1395.2226294904324	-975.9271008534412	-2308.2898023292114	-964.4090057455579	32.47793279646487	0.8268764571043113	0.3763272441894824	2.225111796338321	0.5173615612047874	0.9896039685674556	1.0914903297043297	2.913860397415165	0.5659609843340637	3.408564693423973	2.0	2.481302988725398	4.2256097231929965	-39.016734242345024	0.0729920271284124	-3.892871893156155	4.6459171848606475	0.010462895012226827
3200	-5699.682983164745	-5639.021581133016	-60.6614020317279	-1399.5753825413024	-976.4247263217155	-2305.564362145456	-957.457110124542	31.995371644297713	0.8268764571043113	0.3763272441894824	2.225111796338321	0.5173615612047874	0.9896039685674556	1.0914903297043297	2.913860397415165	0.5659609843340637	3.408564693423973	2.0	2.481302988725398	6.987550032163212	-39.403677593456166	0.03850956033190339	-2.361173038485088	4.96670873277658	0.009787113832528421
3400	-5625.720694556299	-5559.692220479439	-66.02847407686004	-1394.6784280625611	-957.6822928113683	-2247.5700045213757	-959.7614950841345	48.54150809884531	0.8268764571043113	0.3763272441894824	2.1315963552036834	0.6227374973125986	0.9896039685674556	1.0914903297043297	5.641759071237467	0.5659609843340637	3.408564693423973	4.40081081184557	3.80348038982659	6.987550032163212	-42.14511446458059	0.04227295914771615	-0.8723895677145043	5.431406025766287	0.007869819379853073
3600	-5627.472070584388	-5560.493275208955	-66.97879537543311	-1394.1640904382214	-959.31364329142	-2250.0632968058844	-956.9522446734292	53.981421335738524	0.8268764571043113	0.3763272441894824	2.1315963552036834	0.6227374973125986	0.9896039685674556	1.0914903297043297	5.641759071237467	0.5303500275389116	3.408564693423973	4.40081081184557	3.80348038982659	6.987550032163212	-43.67684525499895	0.02794040456667368	-0.74026507586127	6.507185234020344	0.006790884869682367
3800	-5620.030493455125	-5555.245589359181	-64.78490409594356	-1395.7452632433813	-956.1622287004972	-2248.9681307258406	-954.3699666894626	42.189846366899246	0.8268764571043113	0.3763272441894824	2.1315963552036834	0.6227374973125986	0.9896039685674556	1.0914903297043297	5.641759071237467	0.3020716449785462	3.408564693423973	4.40081081184557	3.80348038982659	6.987550032163212	-40.83415031301978	0.04458529300670228	-1.1504675883701596	5.320045503093982	0.008710456130098394
4000	-5628.8718414899995	-5560.210078417585	-68.66176307241496	-1392.1404011090247	-955.5535745109303	-2256.3185532123425	-956.1975495852876	51.396679583341175	0.8268764571043113	0.3763272441894824	2.1315963552036834	0.6227374973125986	0.9896039685674556	1.0914903297043297	5.641759071237467	0.3020716449785462	3.408564693423973	8.011944519021977	3.80348038982659	6.987550032163212	-43.383245779558294	0.028395499491260686	-2.030209842331406	6.949846958642991	0.007087889896534008
4200	-5622.5663139808	-5555.63365668445	-66.93265729635011	-1397.33774625593	-955.8578012168468	-2247.7387305050465	-954.6993787066269	52.08959395300189	0.8268764571043113	0.3763272441894824	2.1315963552036834	0.6227374973125986	0.9896039685674556	1.0914903297043297	4.937869381896529	0.3020716449785462	3.408564693423973	6.654504530727424	3.80348038982659	6.987550032163212	-43.436465783856214	0.03651191115256199	-1.0036457404174295	6.62364027602966	0.006650021170319239
4400	-5617.7670609988145	-5552.075349280227	-65.69171171858737	-1393.9044992397205	-954.7012254029141	-2249.6435485321153	-953.8260761054763	46.60072308295532	0.889235968787761	0.3763272441894824	2.0692368435202337	0.6227374973125986	0.9896039685674556	1.0914903297043297	4.937869381896529	0.3020716449785462	4.6532755590015	6.654504530727424	3.80348038982659	6.987550032163212	-42.266122727214515	0.03497681727381852	-0.5885866807605915	5.574091953518213	0.007960856667787824
4600	-5620.035772716571	-5552.109667691747	-67.92610502482377	-1391.949647129788	-954.2781139691087	-2253.6024690188397	-952.2794375740106	46.821109537309916	0.8906518648951154	0.44641190561041094	2.0692368435202337	0.5421685763904847	0.9896039685674556	1.0914903297043297	4.937869381896529	0.3020716449785462	4.6532755590015	6.654504530727424	3.80348038982659	6.987550032163212	-44.037984543358945	0.07261362349417931	-0.32134392388670974	5.781422129159901	0.007408986902952066
