<trainsetNo>1</trainsetNo><version>null</version><modversion>null</modversion><file>logWordPrior</file>
0	-5.1546006
1	-4.8606653
2	-3.2384443
3	-5.649768
4	-4.189098
5	-4.285323
6	-4.997681
7	-6.077508
8	-2.6219566
9	-6.6503596
10	-4.1842165
11	-8.142585
12	-5.2042403
13	-6.2172103
14	-6.328482
15	-6.4818673
16	-4.6432343
17	-4.08198
18	-5.277206
19	-5.17939
20	-3.1667218
21	-3.7743952
22	-5.731838
23	-3.2359192
24	-4.023297
25	-6.283146
26	-6.7190723
27	-5.3700805
28	-5.1920886
29	-5.7542534
30	-7.308801
31	-4.7455573
32	-2.627388
33	-5.8034935
34	-5.079947
35	-6.6910186
36	-5.6914644
37	-4.802692
38	-7.053865
39	-5.0143538
40	-3.4058568
41	-5.7291913
42	-5.8417463
43	-7.1182528
44	-7.17374
45	-6.9403586
46	-8.613932
47	-7.4527993
48	-5.2469325
49	-5.8812413
50	-6.436983
51	-5.675624
52	-6.2538896
53	-5.586555
54	-7.511028
55	-5.5233784
56	-5.685696
57	-6.6431417
58	-8.929969
59	-8.401599
60	-7.2400804
61	-6.73078
62	-8.966009
63	-6.1096797
64	-4.7463665
65	-5.4874544
66	-6.7119846
67	-5.593664
68	-5.1799445
69	-4.3241796
70	-5.6319494
71	-4.9111176
72	-4.925321
73	-8.05033
74	-7.5010843
75	-6.504566
76	-5.6533256
77	-5.9024467
78	-7.9771843
79	-3.9352913
80	-3.4310253
81	-4.6397524
82	-5.2991595
83	-3.2222319
84	-3.797212
85	-2.6304724
86	-4.667871
87	-4.985385
88	-5.4085665
89	-7.233569
90	-6.946834
91	-6.8575583
92	-3.1136925
93	-5.633695
94	-7.021848
95	-4.6363626
96	-5.2246327
97	-4.281361
98	-4.981964
99	-5.291374
100	-6.576489
101	-6.177681
102	-8.377543
103	-7.341999
104	-1.5785099
105	-3.8271394
106	-3.2382452
107	-6.3814926
108	-7.8859158
109	-7.6290784
110	-5.271108
111	-6.262454
112	-5.7388496
113	-6.601469
114	-7.0665984
115	-5.1497426
116	-4.507156
117	-4.692619
118	-7.385109
119	-6.1769285
120	-7.8492146
121	-9.3222475
122	-8.466253
123	-7.3602476
124	-3.796064
125	-8.030935
126	-9.42325
127	-5.0430975
128	-3.49016
129	-4.5905404
130	-4.310652
131	-3.637851
132	-6.083312
133	-5.460277
134	-6.838433
135	-7.2620955
136	-5.87455
137	-7.660076
138	-6.7640386
139	-5.8832016
140	-7.2047825
141	-6.70431
142	-7.560782
143	-7.3312073
144	-5.716536
145	-4.907519
146	-7.725112
147	-6.3236804
148	-6.6241446
149	-5.496934
150	-7.7927794
151	-4.856239
152	-7.01487
153	-6.4517217
154	-8.169798
155	-7.8274317
156	-5.1139116
157	-5.5239654
158	-8.605367
159	-4.6303387
160	-3.3362672
161	-6.8717694
162	-4.8300843
163	-8.134563
164	-5.5028567
165	-4.985385
166	-5.4527764
167	-6.8946276
168	-5.6312957
169	-6.9623823
170	-5.210229
171	-7.458201
172	-7.867397
173	-7.6021357
174	-7.642013
175	-7.547369
176	-7.686946
177	-7.3134766
178	-6.839162
179	-6.44925
180	-7.4144855
181	-7.1466026
182	-6.3577847
183	-7.182952
184	-9.153851
185	-9.602677
186	-8.79239
187	-9.557472
188	-7.796571
189	-7.873532
190	-8.7975445
191	-6.4962525
192	-6.2302127
193	-6.7653923
194	-7.4028873
195	-5.44208
196	-6.326297
197	-6.7804046
198	-6.5968804
199	-7.1625953
200	-7.614724
201	-9.146498
202	-6.6631184
203	-9.514222
204	-5.906742
205	-7.616309
206	-9.055526
207	-5.643793
208	-6.0496445
209	-6.0381236
210	-6.57034
211	-6.3306723
212	-5.1165123
213	-5.594504
214	-7.1747594
215	-6.1086254
216	-7.5804796
217	-8.618242
218	-8.644502
219	-8.662399
220	-5.6629496
221	-6.9723287
222	-8.752082
223	-5.6958704
224	-5.7113295
225	-5.7701483
226	-5.9898868
227	-6.197442
228	-6.8930874
229	-7.6274734
230	-6.3682017
231	-8.889502
232	-3.0569212
233	-5.94149
234	-4.4038615
235	-8.180894
236	-7.9591455
237	-9.452664
238	-8.906645
239	-8.531411
240	-5.7357006
241	-7.3134766
242	-6.1671996
243	-3.8015027
244	-5.5846815
245	-6.3038483
246	-5.60591
247	-4.1611114
248	-8.584269
249	-8.7975445
250	-6.806172
251	-6.2059216
252	-5.837453
253	-7.4041696
254	-6.7281666
255	-2.8405764
256	-4.63596
257	-4.7656164
258	-6.532074
259	-6.227045
260	-0.6600846
261	-2.4648252
262	-5.3622246
263	-4.2298374
264	-6.339481
265	-6.554309
266	-8.305499
267	-8.1292515
268	-2.2132638
269	-4.1095686
270	-6.7776585
271	-5.6304245
272	-3.125412
273	-4.23247
274	-5.0897875
275	-2.991033
276	-3.1721287
277	-3.968611
278	-2.7502823
279	-5.217693
280	-4.803263
281	-6.1920834
282	-6.9172316
283	-4.0640473
284	-4.2463913
285	-4.2731476
286	-4.6707854
287	-5.641589
288	-5.0188313
289	-4.6177654
290	-6.9140835
291	-6.218385
292	-6.722311
293	-4.719657
294	-7.213226
295	-6.801948
296	-4.030348
297	-5.4442463
298	-4.8733478
299	-7.806113
300	-6.7171345
301	-5.9784136
302	-9.279506
303	-7.3134766
304	-3.855404
305	-1.9863714
306	-5.504199
307	-6.2215257
308	-4.031051
309	-2.0684557
310	-5.705446
311	-6.0090938
312	-6.1750503
313	-5.7369103
314	-7.650183
315	-8.699185
316	-2.9516363
317	-1.8884956
318	-6.5004005
319	-3.726076
320	-3.8256698
321	-3.2828767
322	-6.61013
323	-5.0498967
324	-4.790963
325	-3.9720876
326	-4.9799175
327	-5.563691
328	-4.9102697
329	-6.474245
330	-7.0841427
331	-7.0665984
332	-3.9392557
333	-3.8374503
334	-5.861025
335	-5.3147554
336	-1.4172968
337	-0.7386998
338	-3.773307
339	-2.6497998
340	-1.2922499
341	-2.5718203
342	-4.91953
343	-3.9578028
344	-4.3242974
345	-6.5917435
346	-5.2969737
347	-6.639552
348	-3.310948
349	-4.5179043
350	-7.2174745
351	-5.7880826
352	-4.4982047
353	-1.4848014
354	-6.948459
355	-2.1625988
356	-6.599746
357	-7.258762
358	-8.209184
359	-8.605367
360	-5.9519444
361	-3.8967972
362	-6.947646
363	-4.719569
364	-6.6903896
365	-7.9240155
366	-9.10348
367	-7.3432055
368	-3.2709804
369	-3.8581378
370	-4.9591208
371	-5.172067
372	-5.0815806
373	-4.1825266
374	-5.650212
375	-6.844279
376	-6.7838483
377	-8.108281
378	-8.077627
379	-9.591184
380	-4.8940854
381	-4.1322303
